date,year,month,region,satellite,time_of_day,layer,image_path,avg_warmth_score,monthly_baseline,anomaly_score,max_warmth_score,warm_area_percent,valid_pixel_count,warmth_rank
2022-03-01,2022,3,California Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/california_coast_aqua_day_2022_03_01.png,-0.46244239807128906,-0.38595800421067644,-0.07648439386061262,1.0,3.2238913477148863,355409,11
2022-04-01,2022,4,California Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/california_coast_aqua_day_2022_04_01.png,-0.3728611469268799,-0.3376869335770607,-0.03517421334981918,1.0,9.442764728666486,345958,8
2022-05-01,2022,5,California Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/california_coast_aqua_day_2022_05_01.png,-0.38182517886161804,-0.2550967016390392,-0.12672847722257885,1.0,8.621426739248154,350870,13
2022-06-01,2022,6,California Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/california_coast_aqua_day_2022_06_01.png,-0.10246489942073822,-0.14429552351626065,0.041830624095522434,1.0,39.79572563071051,354719,6
2022-07-01,2022,7,California Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/california_coast_aqua_day_2022_07_01.png,0.15294687449932098,0.1661469598433801,-0.013200085344059115,1.0,60.05434456254128,333060,8
2022-08-01,2022,8,California Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/california_coast_aqua_day_2022_08_01.png,0.48613035678863525,0.3679764809868565,0.11815387580177877,1.0,76.21661648954571,349761,5
2022-09-01,2022,9,California Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/california_coast_aqua_day_2022_09_01.png,0.5689764618873596,0.41294217655169113,0.1560342853356685,1.0,83.13614865339002,356265,4
2022-10-01,2022,10,California Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/california_coast_aqua_day_2022_10_01.png,0.36922958493232727,0.28208281830526316,0.08714676662706411,1.0,65.49762395013381,356474,4
2023-01-01,2023,1,California Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/california_coast_aqua_day_2023_01_01.png,-0.35200566053390503,-0.36958360991307665,0.01757794937917162,1.0,15.001121642084012,356620,6
2023-02-01,2023,2,California Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/california_coast_aqua_day_2023_02_01.png,-0.4777570068836212,-0.40947475497211727,-0.06828225191150394,0.5568627715110779,2.772556523009578,355917,11
2023-03-01,2023,3,California Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/california_coast_aqua_day_2023_03_01.png,-0.4469744563102722,-0.38595800421067644,-0.061016452099595775,1.0,4.256794231835829,353388,9
2023-04-01,2023,4,California Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/california_coast_aqua_day_2023_04_01.png,-0.44218218326568604,-0.3376869335770607,-0.10449524968862534,1.0,6.561470375515172,348428,13
2023-05-01,2023,5,California Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/california_coast_aqua_day_2023_05_01.png,-0.3311125338077545,-0.2550967016390392,-0.07601583216871532,1.0,18.63401682499066,353284,9
2023-07-01,2023,7,California Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/california_coast_aqua_day_2023_07_01.png,0.10326451063156128,0.1661469598433801,-0.06288244921181882,1.0,54.09320121306157,340296,11
2023-08-01,2023,8,California Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/california_coast_aqua_day_2023_08_01.png,0.5717625021934509,0.3679764809868565,0.20378602120659445,1.0,86.45430062279078,356460,3
2023-09-01,2023,9,California Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/california_coast_aqua_day_2023_09_01.png,0.5670756101608276,0.41294217655169113,0.1541334336091365,1.0,83.06477367592431,356966,5
2023-11-01,2023,11,California Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/california_coast_aqua_day_2023_11_01.png,0.2072375863790512,0.06532134280468409,0.1419162435743671,1.0,58.29240184835025,357508,2
2023-12-01,2023,12,California Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/california_coast_aqua_day_2023_12_01.png,-0.11943864077329636,-0.20276084456306237,0.08332220378976601,1.0,38.061932190297064,357294,4
2010-01-01,2010,1,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2010_01_01.png,-0.3862878978252411,-0.4091369246061032,0.02284902678086209,1.0,12.702220945654839,355119,5
2010-02-01,2010,2,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2010_02_01.png,-0.46274706721305847,-0.4485717160361154,-0.014175351176943074,1.0,5.930477251499499,355452,7
2010-03-01,2010,3,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2010_03_01.png,-0.48176300525665283,-0.44742937066725325,-0.034333634589399586,0.9882352948188782,2.636085455209006,356210,7
2010-04-01,2010,4,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2010_04_01.png,-0.46091601252555847,-0.4008171835115978,-0.060098829013960686,1.0,5.084907836045471,355562,10
2010-05-01,2010,5,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2010_05_01.png,-0.40843114256858826,-0.33232500510556356,-0.07610613746302469,1.0,8.462387671459913,355987,10
2010-06-01,2010,6,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2010_06_01.png,-0.38620230555534363,-0.22263713811452573,-0.1635651674408179,1.0,12.515997203850082,278955,13
2010-07-01,2010,7,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2010_07_01.png,-0.01872957870364189,0.10353259263294083,-0.12226217133658272,1.0,44.870970000233356,299969,12
2010-08-01,2010,8,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2010_08_01.png,-0.07914738357067108,0.2999046434249197,-0.37905202699559076,1.0,41.196267889416106,313174,14
2010-09-01,2010,9,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2010_09_01.png,-0.05462661385536194,0.3506255969405174,-0.40525221079587936,1.0,42.341646532151586,343109,14
2010-10-01,2010,10,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2010_10_01.png,-0.07587365061044693,0.22223862979028905,-0.298112280400736,1.0,37.78242325607498,356380,14
2010-11-01,2010,11,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2010_11_01.png,-0.18145546317100525,0.015211803173380238,-0.1966672663443855,1.0,31.07356877668722,355273,13
2010-12-01,2010,12,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2010_12_01.png,-0.4083925485610962,-0.23809027643157885,-0.17030227212951735,1.0,10.22193978691756,355637,12
2011-01-01,2011,1,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2011_01_01.png,-0.5088695287704468,-0.4091369246061032,-0.0997326041643436,0.3843137323856354,2.3336996573792748,355787,12
2011-02-01,2011,2,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2011_02_01.png,-0.5410585999488831,-0.4485717160361154,-0.09248688391276766,0.2980392277240753,0.7032404215502808,355355,13
2011-03-01,2011,3,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2011_03_01.png,-0.5172165036201477,-0.44742937066725325,-0.06978713295289446,0.5568627715110779,0.9887381144967786,353582,10
2011-04-01,2011,4,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2011_04_01.png,-0.46057894825935364,-0.4008171835115978,-0.05976176474775585,1.0,5.476930157634334,356331,9
2011-05-01,2011,5,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2011_05_01.png,-0.42244818806648254,-0.33232500510556356,-0.09012318296091898,1.0,7.7510383754189505,354159,12
2011-06-01,2011,6,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2011_06_01.png,-0.375394344329834,-0.22263713811452573,-0.15275720621530825,1.0,11.804792942057185,323267,12
2011-07-01,2011,7,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2011_07_01.png,-0.14858101308345795,0.10353259263294083,-0.2521136057163988,1.0,36.03771685755164,278178,14
2011-08-01,2011,8,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2011_08_01.png,0.06963714212179184,0.2999046434249197,-0.23026750130312784,1.0,53.91578534934993,321583,12
2011-09-01,2011,9,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2011_09_01.png,0.0990288183093071,0.3506255969405174,-0.2515967786312103,1.0,51.17829328521227,336928,12
2011-10-01,2011,10,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2011_10_01.png,0.05666311830282211,0.22223862979028905,-0.16557551148746694,1.0,49.41040611484678,356771,12
2011-11-01,2011,11,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2011_11_01.png,-0.18671564757823944,0.015211803173380238,-0.2019274507516197,1.0,30.787420660420967,354804,14
2011-12-01,2011,12,California Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_aqua_night_2011_12_01.png,-0.4540846347808838,-0.23809027643157885,-0.21599435834930494,0.8156862854957581,6.295080308302928,355754,13
